id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,user,followers,friends,hashtags,place,coordinates,favorites
1498733650409578502,Tue Mar 01 18:55:22 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FanDuel Future NFL champion and MVP.,Future NFL champion MVP,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,0,"{'id': 1139572085968257024, 'id_str': '1139572085968257024', 'name': 'fidel', 'screen_name': 'fidel23029792', 'location': '', 'description': 'Love life!!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 4, 'friends_count': 120, 'listed_count': 0, 'created_at': 'Fri Jun 14 16:35:32 +0000 2019', 'favourites_count': 402, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 543, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1139572349538373632/hwSDaxP2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1139572349538373632/hwSDaxP2_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",4,120,,FanDuel,,
1498733598576316417,Tue Mar 01 18:55:09 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NHL Top Stack from @ZeroInDenver 

🔥Top Lines:
-BOS 1
-CGY 1
-CAR 1

💰Lower Owned w/ Upside Lines:
-CLS 1 
-NJD 1
-… https://t.co/JwbAAIEyN5",NHL Top Stack Top Lines -BOS -CGY -CAR Lower Owned w/ Upside Lines -CLS -NJD -…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,"{'id': 2956590762, 'id_str': '2956590762', 'name': 'LINESTAR \uea00', 'screen_name': 'LineStarApp', 'location': 'San Diego, CA', 'description': 'OG DFS Toolkit for DraftKings, FanDuel, Yahoo DFS. Free Download for iOS/Android. Upgrade to LineStar Premium $20/mo 🔥🔥🔥 4.8 stars (7200+)', 'url': 'https://t.co/nY2AmV0YSE', 'entities': {'url': {'urls': [{'url': 'https://t.co/nY2AmV0YSE', 'expanded_url': 'http://LineStarApp.com', 'display_url': 'LineStarApp.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 13108, 'friends_count': 547, 'listed_count': 225, 'created_at': 'Sat Jan 03 00:39:54 +0000 2015', 'favourites_count': 29470, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 33245, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1428780467440918528/bjV2dOwx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1428780467440918528/bjV2dOwx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2956590762/1629489081', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",13108,547,,ZeroInDenver,"San Diego, CA",
1498733560873762827,Tue Mar 01 18:55:00 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I be trapping on FanDuel trynna get that free bean😂😂,I trapping FanDuel trynna get free bean,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,"{'id': 3895633683, 'id_str': '3895633683', 'name': 'Breeze‼️', 'screen_name': 'BreezeWsg', 'location': 'Dogtown', 'description': '...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 417, 'friends_count': 331, 'listed_count': 0, 'created_at': 'Thu Oct 08 02:59:49 +0000 2015', 'favourites_count': 2441, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1500, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1445090501208772609/BtPCEziv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445090501208772609/BtPCEziv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3895633683/1609533781', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",417,331,,,Dogtown,
1498733478564675584,Tue Mar 01 18:54:41 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Enjoy it!  And maybe taking advantage of these great betting management tools that @FDSportsbook has created will h… https://t.co/N1N0WQXNDe,Enjoy And maybe taking advantage great betting management tools created h…,"Sentiment(polarity=0.6000000000000001, subjectivity=0.625)",0.6000000000000001,0.625,en,0,0,"{'id': 1217882984797233152, 'id_str': '1217882984797233152', 'name': 'Tana R', 'screen_name': 'TanaRWSCGC', 'location': '', 'description': 'Assistant Director at the Evergreen Council on Problem Gambling, Washington state', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 87, 'friends_count': 155, 'listed_count': 1, 'created_at': 'Thu Jan 16 18:55:16 +0000 2020', 'favourites_count': 370, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 817, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1217883219678265344/X7ih-z77_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1217883219678265344/X7ih-z77_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1217882984797233152/1614703504', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",87,155,,FDSportsbook,,
1498733426815471621,Tue Mar 01 18:54:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MikeFerrari13_ @FanDuel You may be the only person alive who would take Zach over Allen.  Regardless, I’ll keep my… https://t.co/tnUisDrzn5",You may person alive would take Zach Allen Regardless I ’ keep my…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,0,"{'id': 509523991, 'id_str': '509523991', 'name': 'E C Sepci', 'screen_name': 'ecseps', 'location': 'Parts Unknown', 'description': '4.91 Uber Rider Rating, Premium Finance Warlord, Graduate of UB D3, miserable golfer, Bills and Sabres fan...and I Never Walk Alone #YNWA #BillsMafia', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 234, 'friends_count': 555, 'listed_count': 1, 'created_at': 'Thu Mar 01 01:07:55 +0000 2012', 'favourites_count': 34285, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 19175, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1447664431723319304/qS30ewfO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1447664431723319304/qS30ewfO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/509523991/1641211941', 'profile_link_color': '162999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",234,555,,"MikeFerrari13_, FanDuel",Parts Unknown,
1498733386487193606,Tue Mar 01 18:54:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @WillBlackmon: The NFL’s most gifted Quarterback,The NFL ’ gifted Quarterback,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,43,"{'id': 1584443370, 'id_str': '1584443370', 'name': 'BuffaloRaptorsHockey', 'screen_name': 'BuffRaptorsRH', 'location': 'Buffalo, NY', 'description': 'Coaching hockey the right way', 'url': 'https://t.co/4gPrgbgXKD', 'entities': {'url': {'urls': [{'url': 'https://t.co/4gPrgbgXKD', 'expanded_url': 'http://buffaloraptorsrh.com', 'display_url': 'buffaloraptorsrh.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 199, 'friends_count': 1835, 'listed_count': 1, 'created_at': 'Thu Jul 11 01:39:15 +0000 2013', 'favourites_count': 4690, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4198, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000619405662/aae2b6b91d41dfdc3fdc59cdd78e9d2d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000619405662/aae2b6b91d41dfdc3fdc59cdd78e9d2d_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1584443370/1399859976', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",199,1835,,WillBlackmon,"Buffalo, NY",
1498733334687633421,Tue Mar 01 18:54:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Vizzy_rayven: This is another sign for me to move fully to bet365.  Hopefully if I win big 3 times in 5 days there they won’t suspend m…,This another sign move fully bet365 Hopefully I win big times days ’ suspend m…,"Sentiment(polarity=0.4, subjectivity=0.25)",0.4,0.25,en,0,28,"{'id': 1059665696131551232, 'id_str': '1059665696131551232', 'name': 'Tiphe', 'screen_name': 'phestiphe', 'location': '', 'description': 'FC Barcelona😍😍 || Ambivert😌😌|| Retweets are not Endorsements🤝', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1506, 'friends_count': 1887, 'listed_count': 0, 'created_at': 'Tue Nov 06 04:36:04 +0000 2018', 'favourites_count': 23212, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50644, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1334135595011026945/JmvZX-F0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1334135595011026945/JmvZX-F0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1059665696131551232/1608700442', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1506,1887,,Vizzy_rayven,,
1498733274146951180,Tue Mar 01 18:53:52 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LAST NIGHTS EASY WIN !! NOT EVEN A SWEAT. IM SERIOUS GUYS DONT MISS OUT ON THE FREE MONEY #GamblingTwiitter… https://t.co/nMnY44cuFV,LAST NIGHTS EASY WIN NOT EVEN A SWEAT IM SERIOUS GUYS DONT MISS OUT ON THE FREE MONEY …,"Sentiment(polarity=0.26000000000000006, subjectivity=0.5533333333333333)",0.26000000000000006,0.5533333333333333,en,0,0,"{'id': 1171892819029614592, 'id_str': '1171892819029614592', 'name': 'LAWN CHAIR SPORTS', 'screen_name': 'ParlayPros', 'location': '', 'description': 'Not your average sports handicapper. NBA DAILY PICKS, MLB GURU, NFL WIZARD, COME GET RICH WITH US. DM FOR PICKS', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 40, 'friends_count': 88, 'listed_count': 0, 'created_at': 'Wed Sep 11 21:06:44 +0000 2019', 'favourites_count': 2715, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1668, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1171929840930439168/NEMGUSn__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1171929840930439168/NEMGUSn__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1171892819029614592/1571893233', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",40,88,GamblingTwiitter,,,
1498733110137077767,Tue Mar 01 18:53:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @br_betting: We cooked up a 🔥 #SameGameParlay for Hawks-Celtics @FDSportsbook 

Bet it here ➡️ https://t.co/ZKEYLTFeFW https://t.co/O5Ii…",We cooked Hawks-Celtics Bet ️,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,"{'id': 1239590595972210689, 'id_str': '1239590595972210689', 'name': 'CobraCommander', 'screen_name': 'WCobraCommander', 'location': 'United States', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 1756, 'listed_count': 0, 'created_at': 'Mon Mar 16 16:33:36 +0000 2020', 'favourites_count': 6152, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1788, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1492296938653458435/Y_IxOl9A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1492296938653458435/Y_IxOl9A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1239590595972210689/1644626397', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",51,1756,SameGameParlay,"br_betting, FDSportsbook",United States,
1498733106756476929,Tue Mar 01 18:53:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ItsR0BB @BatsyTheBull @RylynT @jabar_w17 @FanDuel Jerry was overrated give me ab Calvin moss or Owens all day over him,Jerry overrated give ab Calvin moss Owens day,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 1532852316, 'id_str': '1532852316', 'name': 'Whendothechiefsplay?', 'screen_name': 'smitty818381', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 129, 'friends_count': 551, 'listed_count': 1, 'created_at': 'Thu Jun 20 05:06:25 +0000 2013', 'favourites_count': 1116, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5089, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1488923553588301829/9ocNWCXx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1488923553588301829/9ocNWCXx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1532852316/1644167877', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",129,551,,"ItsR0BB, BatsyTheBull, RylynT, jabar_w17, FanDuel",,
1498733045813329920,Tue Mar 01 18:52:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FanDuel: Today is March 1st. 

Never forget the Warriors blew a 3-1 lead. https://t.co/ikfhuuXkWL",Today March st. Never forget Warriors blew -1 lead,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,"{'id': 878661804317999105, 'id_str': '878661804317999105', 'name': 'BlowOut-Palace: THE-TIL🌵🎰™', 'screen_name': 'THE__TIL___', 'location': 'Las Vegas, NV🇺🇸', 'description': '#DUALRSPORTS➡️24/7: #ESPN🏈⚾⚽🏀🏒🎾 #NFL @MLS⚽\n@espn @SportsCenter\n#OLEWMUSIC➡️24/7: @EnterArt_Center\n#OLEWTV➡️24/7: We Watch Movies!\n@OLEWTV2 @enjoying_movies', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 162, 'friends_count': 506, 'listed_count': 0, 'created_at': 'Sat Jun 24 17:11:13 +0000 2017', 'favourites_count': 73617, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 67140, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1281983291206311937/ZT6HY1Hd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1281983291206311937/ZT6HY1Hd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/878661804317999105/1617842577', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",162,506,,FanDuel,"Las Vegas, NV🇺🇸",
1498733018906644482,Tue Mar 01 18:52:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FanDuel He can't beat Patrick Mahomes,He ca n't beat Patrick Mahomes,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,"{'id': 871090755334483968, 'id_str': '871090755334483968', 'name': 'Chris', 'screen_name': 'swisscheese88', 'location': 'The Peg', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 19, 'friends_count': 233, 'listed_count': 0, 'created_at': 'Sat Jun 03 19:46:34 +0000 2017', 'favourites_count': 6129, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3126, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1353817108447064065/fwIx7n-w_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1353817108447064065/fwIx7n-w_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/871090755334483968/1496521046', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",19,233,,FanDuel,The Peg,
